主要频道1,#genre#
宝鸡-2, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226384/1.m3u8
宝鸡-1, http://dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226383/1.m3u8
宁强-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226390/1.m3u8
汉中-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226331/1.m3u8
佛坪-1,http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226454/1.m3u8
汉中-3, http: //dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225991/index.m3u8
镇巴-1, http://dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226457/1.m3u8
略阳-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226322/1.m3u8
榆林-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226377/1.m3u8
西乡-1,http: //dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226556/index.m3u8
商洛-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226378/1.m3u8
渭南-1, http://dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226376/1.m3u8
安康-1, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226385/1.m3u8
荆州垄上, http: //jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv03.m3u8?auth_key=1704038399-0-0-a0b56187fea04cf4f776c0b23cf5f547
荆州公共,http: //jingzhou-live21.cjyun.org/10085/s10085-jingzhou-tv02.m3u8?auth_key=1704038399-0-0-35f354ebd7cf85af1104fa76d623c1c6
江陵综合, http: //jiangling-live21.cjyun.org/10090/s10090-jltv01.m3u8?auth_key=1704038399-0-0-bf99cff97b68e2bec58f626f876f75f3
江陵经济, http://jiangling-live21.cjyun.org/10090/s10090-jltv02.m3u8?auth_key=1704038399-0-0-b9e3fdf662c0b3e550dd4f06836b2b39
十堰新闻, http: //p8.vzan.com/slowlive/034028687228317362/live.m3u8
上虞频道, http: //l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
余姚频道,http: //l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
延边频道, http: //live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
河北频道, http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
青海频道, http: //stream.qhbtv.com/qhws/sd/live.m3u8
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江公共新闻,http: //hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江教科影视, http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代, http: //hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲, http: //hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活,http: //hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道, http: //hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
超级综艺, http://dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226009/1.m3u8
吉林公共, http: //s3live.imxd.top:8901/tsfile/live/1001_1.m3u8
吉林都市, http: //s3live.imxd.top:8901/tsfile/live/1002_1.m3u8
吉林综艺,http: //s3live.imxd.top:8901/tsfile/live/1003_1.m3u8
东北戏曲, http: //s3live.imxd.top:8901/tsfile/live/1072_1.m3u8
吉林影视, http://s3live.imxd.top:8901/tsfile/live/1006_1.m3u8
吉林生活, http: //s3live.imxd.top:8901/tsfile/live/1007_1.m3u8
吉林乡村, http: //s3live.imxd.top:8901/tsfile/live/1008_1.m3u8
长影频道,http: //s3live.imxd.top:8901/tsfile/live/1010_1.m3u8
吉林教育, http: //s3live.imxd.top:8901/tsfile/live/1004_1.m3u8
延边卫视, http://s3live.imxd.top:8901/tsfile/live/1011_1.m3u8
松原, http: //s3live.imxd.top:8901/tsfile/live/1012_1.m3u8
松原公共, http: //s3live.imxd.top:8901/tsfile/live/1013_1.m3u8CHC
上海纪实高清,http: //s3live.imxd.top:8901/tsfile/live/1040_1.m3u8
金鹰纪实高清, http: //s3live.imxd.top:8901/tsfile/live/1041_1.m3u8
BTV高清, http://s3live.imxd.top:8901/tsfile/live/1000_1.m3u8
卡酷动画, http: //s3live.imxd.top:8901/tsfile/live/1043_1.m3u8
金鹰卡通, http: //s3live.imxd.top:8901/tsfile/live/1044_1.m3u8
哈哈炫动,http: //s3live.imxd.top:8901/tsfile/live/1045_1.m3u8
嘉佳卡通, http: //s3live.imxd.top:8901/tsfile/live/1046_1.m3u8
老故事, http://s3live.imxd.top:8901/tsfile/live/1047_1.m3u8
国学频道, http: //s3live.imxd.top:8901/tsfile/live/1048_1.m3u8
环球奇观, http: //s3live.imxd.top:8901/tsfile/live/1049_1.m3u8
汽摩频道,http: //s3live.imxd.top:8901/tsfile/live/1050_1.m3u8
靓妆频道, http: //s3live.imxd.top:8901/tsfile/live/1051_1.m3u8
全纪实, http://s3live.imxd.top:8901/tsfile/live/1065_1.m3u8CGTN
英语高清, http: //s3live.imxd.top:8901/tsfile/live/1059_1.m3u8
教育一套1080P, http: //111.20.34.9:6060/000000001000/5000000002000002652/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958320221014141102306762&channel-id=bestzb&Contentid=5000000002000002652
教育四套1080P,http: //111.20.34.9:6060/000000001000/5000000011000031126/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958320221014141102306762&channel-id=bestzb&Contentid=5000000011000031126
金鹰纪实1080P, http: //111.20.34.9:6060/000000001000/5000000011000031203/index.m3u8?stbId=3&livemode=1&IASHttpSessionId=OTT1958320221014141102306762&channel-id=bestzb&Contentid=5000000011000031203
空中课堂_五年级, http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少兒, http: //hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=1577153787
耀才财经,http: //202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经, http: //202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
浙江少儿, http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8
空中课堂_一年级, http: //liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
空中课堂_高二, http: //liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
空中课堂_四年级,http: //liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
嘉佳卡通, http: //v2.91kds.cn/b9/itouchtv.m3u8?id=gdjjkt&auth=rinimabi
空中课堂_高三, http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8
空中课堂_三年级, http: //liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
空中课堂_六年级, http: //liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
空中课堂_初一,http: //liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
熊大熊二, https: //newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
反转星球, https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
空中课堂_二年级, http: //liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
空中课堂_高一, http: //liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
空中课堂_初二,http: //liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
浙江钱江都市, http: //hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活, http://hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影院, http: //hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
义乌新闻综合, https: //44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江影视娱乐,http: //hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江新闻, http: //hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江民生休闲, http://hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
之江纪录,http: //hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
\浙江钱江都市, http: //hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江经济生活, http: //hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江教科影院, http: //hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江影视娱乐, http: //hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?zzhed
浙江民生休闲, http: //hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江新闻, http: //hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
之江纪录, http: //hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
\绍兴新闻综合, http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合, http: //live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院, http: //live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
\武义新闻综合, http: //l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合, http: //l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲, http: //l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合, http: //l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道, http: //l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道, http: //l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道, http: //l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合, http: //l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化, http: //l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
淳安电视台, https: //wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
嵊州新闻综合, http: //l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合, http: //l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合, http: //l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
嵊州新闻综合, https: //hlsv2.quklive.com/live/1626935015913208/index.m3u8?zzhed
上虞文化影院, http: //l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都, http: //l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合, http: //l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
C高清电影, http: //dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
CHC家庭影院, http: //dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
山东生活, rtmp: //livealone.iqilu.com/iqilu/shpdhjOF03kn
山东文旅, rtmp: //livealone.iqilu.com/iqilu/yspdhjOF03kn
山东综艺, rtmp: //livealone.iqilu.com/iqilu/zypdhjOF03kn
山东农科, rtmp: //livealone.iqilu.com/iqilu/nkpdhjOF03kn
山东体育, rtmp: //livealone.iqilu.com/iqilu/typdhjOF03kn
山东齐鲁, rtmp: //livealone.iqilu.com/iqilu/qlpdhjOF03kn
广州影视, http: //player.200877926.top/169l/gd/gztvm3u8.php?id=gzys
广州新闻, http: //player.200877926.top/169l/gd/gztvm3u8.php?id=gzxw
广州新闻, http: //player.200877926.top/169l/gd/gztvm3u8.php?id=gzjs
广州法治, http: //player.200877926.top/169l/gd/gztvm3u8.php?id=gzfz
广州综合, http: //player.200877926.top/169l/gd/gztvm3u8.php?id=gzzh
浙江公共新闻, http: //hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&t=157715378
浙江教科影视, http: //hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江数码时代, http: //hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
浙江民生休闲, http: //hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江经济生活, http: //hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江钱江频道, http: //hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江钱江都市, http: //hw-m-l.cztv.com/channels/lantian/channel02/1080p.m3u8
浙江经济生活, http: //hw-m-l.cztv.com/channels/lantian/channel03/1080p.m3u8
浙江教科影院, http: //hw-m-l.cztv.com/channels/lantian/channel04/1080p.m3u8
浙江影视娱乐, http: //hw-m-l.cztv.com/channels/lantian/channel05/1080p.m3u8
浙江民生休闲, http: //hw-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8
浙江新闻, http: //hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
浙江少儿, http: //hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel10/1080p.m3u8
之江纪录, http: //hw-m-l.cztv.com/channels/lantian/channel12/1080p.m3u8
浙江钱江都市, http: //hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?zzhed
浙江经济生活, http: //hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?zzhed
浙江教科影院, http: //hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?zzhed
浙江影视娱乐, http: //hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?zzhed
浙江民生休闲, http: //hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?zzhed
浙江新闻, http: //hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?zzhed
浙江国际, http: //hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?zzhed
浙江纪录, http: //hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?zzhed
绍兴新闻综合, http: //live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8?zzhed
绍兴新闻综合, http: //live.shaoxing.com.cn/video/s10001-sxtv1/index.m3u8?zzhed
绍兴文化影院, http: //live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8?zzhed
武义新闻综合, http: //l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合, http: //l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲, http: //l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合, http: //l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道, http: //l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
淳安电视台, https: //wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8?zzhed
余杭综合频道, http: //l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道, http: //l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合, http: //l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化, http: //l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合, http: //l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合, http: //l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合, http: //l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院, http: //l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都, http: //l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
海宁新闻综合, http: //live.hndachao.cn/xwzh/sd/live.m3u8?zzhed
海宁生活服务, http: //live.hndachao.cn/shfw/sd/live.m3u8?zzhed
兰溪新闻综合, http: //l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
深圳都市, http: //livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
广东文化, https: //glive.grtn.cn/live/wenhua_test0203.m3u8
阳江-1, https: //live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8
阳江-2, https: //live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8
阳江-1, https: //live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8
阳江-1, https: //live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8
深圳都市, http: //livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
河源综合, https: //tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?_upt=f767206b1671099007
陕西咸阳, http: //39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226372/index.m3u8
陕西宝鸡二套, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226384/1.m3u8
安徽影视, http: //112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8
安徽影视, http: //112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd
安徽经济生活, http: //112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8
陕西保山二套, http: //liveynbsdst.chinamcache.com/live/zb02.m3u8?auth_key=1645240679-0-0-d67bc97395c69c4381264c996315a24b
陕西保山一套, http: //liveynbsdst.chinamcache.com/live/zb01.m3u8?auth_key=1645240615-0-0-65e16b6e5bf26ac5538ac471eff58b55
安徽经济生活, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829325295495.m3u8
安徽综艺体育, http: //112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8
安徽综艺体育, http: //112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd
安徽国际, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829422933950.m3u8
安徽农业科教, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829358013848.m3u8
安徽歙县综合频道, http: //112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
安徽肥西综合, http: //112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd
四川康旅, http: //221.213.43.82:8888/newlive/live/hls/57/live.m3u8
四川乐至综合, http: //175.155.106.72:89/live1/live1.m3u8
安徽公共, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829349154529.m3u8
四川科教, http: //182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
安徽肥西综合, http: //112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8
四川泸县新闻综合, http: //lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd
安徽淮南公共, http: //stream.0554news.com/hnds2/sd/live.m3u8?zanhd
四川泸州公共, http: //m3u8.channel.luzhoubs.com/nmip-media/channellive/channel102221/playlist.m3u8
安徽影视, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829369249612.m3u8
四川大竹新闻综合, http: //60.255.120.30:89/live1/live1.m3u8
安徽综艺体育, http: //snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829415240627.m3u8
四川泸州新闻, http: //m3u8.channel.luzhoubs.com/nmip-media/channellive/channel106011/playlist.m3u8
四川松潘新闻综合, http: //live.spccmc.com:90/live/spxwzh.m3u8?zsicd
四川泸州科教, http: //file.luzhoubs.com/nmip-media/channellive/channel103074/playlist.m3u8
四川德阳新闻综合, http: //scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
四川松潘新闻综合, http: //live.spccmc.com:90/live/spxwzh.m3u8
安徽淮南新闻综合, http: //stream.0554news.com/hnds1/sd/live.m3u8?zanhd
四川德阳新闻综合, http: //scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8
四川汶川新闻综合, http: //live.iwcmt.cn:90/live/zhxw.m3u8
四川汶川新闻综合, http: //live.iwcmt.cn:90/live/zhxw.m3u8?zsicd
安徽固镇新闻, http: //www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
北京卡酷少儿, http: //222.71.90.218:8888/newlive/live/hls/50/live.m3u8
四川万源新闻综合, http: //live.wanyuannews.com/wytv/hd/live.m3u8?zsicd
四川利州, http: //tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
四川利州, http: //tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8
四川什邡新闻, http: //live.sfrmt.com:85/live/zhpd.m3u8?zsicd
北京纪实科教, http: //dbiptv.sn.chinamobile.com/PLTV/888888/224/3221226232/1.m3u8
四川威远新闻综合, http: //dxplay.scwy.cn/live/weiyuanzonghepingdao/index.m3u8?zsicd
四川攀枝花新闻, http: //zb.pzhgd.com:9095/live/xwzh.m3u8
四川攀枝花新闻, http: //zb.pzhgd.com:9095/live/xwzh.m3u8?zsicd
四川攀枝花公共, http: //zb.pzhgd.com:9095/live/ggpd.m3u8?zsicd
四川汉源综合, http: //live.hyxrmt.com:85/live/xwpd.m3u8?zsicd
安徽宿州公共, http: //live.ahsz.tv/video/s10001-ggpd/index.m3u8
四川乐至综合, http: //175.155.106.72:89/live1/live1.m3u8?zsicd
安徽宿州新闻综合, http: //live.ahsz.tv/video/s10001-szzh/index.m3u8
安徽宿州公共, http: //live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd
安徽宿州科教, http: //live.ahsz.tv/video/s10001-kxjy/index.m3u8
四川新闻, http: //api2.52tb.xyz/info?id=602&token=20230405tndmhg
四川康定, http: //m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
四川乡村, http: //api2.52tb.xyz/info?id=606&token=20230405tndmhg
重庆万源新闻综合, http: //live.wanyuannews.com/wytv/hd/live.m3u8
安徽合肥新闻, http: //api2.52tb.xyz/info?id=587&token=20230405tndmhg
四川乐至综合, http: //rmlive.lzxrmtzx.com/live1/live1.m3u8
安徽合肥公共, http: //api2.52tb.xyz/info?id=588&token=20230405tndmhg
四川文化旅游, http: //api2.52tb.xyz/info?id=603&token=20230405tndmhg
四川乐至综合, http: //rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd
北京房山无线, http: //live.funhillrm.com/2/sd/live.m3u8?zbeid
四川康定, http: //m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
四川康定, http: //kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
四川康定, http: //m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?
四川滨海影院, http: //traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd
四川影视, http: //api2.52tb.xyz/info?id=601&token=20230405tndmhg
四川滨海新闻, http: //traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd
福建龙岩公共, http: //live.lytv.net.cn/ggpd/sd/live.m3u8
福建龙岩综合, http: //live.lytv.net.cn/zhpwd/hd/live.m3u8
甘肃陇西, http: //play.kankanlive.com/live/1669881644081970.m3u8
福建三明综合, http: //stream.smntv.cn/smtv1/sd/live.m3u8
福建三明公共, http: //stream.smntv.cn/smtv2/sd/live.m3u8
重庆璧山综合, http: //222.179.42.129:8181/hls1.m3u8?zzhongqd
重庆大足综合, http: //218.201.85.71:3170/m3u8?zzhongqd
甘肃崆峒综合, http: //125.74.200.110:10080/hls/001/001_live.m3u8?gansu
重庆大足综合, http: //218.201.85.71:3170/m3u8
甘肃白银综合, http: //live.bygd.cn/byzh/sd/live.m3u8?gansu
甘肃白银公共, http: //live.bygd.cn/bygg/sd/live.m3u8?zgand
甘肃白银综合, http: //live.bygd.cn/byzh/sd/live.m3u8
福建漳州新闻, http: //31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
安徽导视, https: //livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
福建漳州新闻, http: //31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
四川滨海综艺, http: //traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd
甘肃白银公共, http: //live.bygd.cn/bygg/sd/live.m3u8
陕西安康综合, http: //mmitv.top/test/tianma.php?id=akzh
北京石景山有线, http: //live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
福建云霄综合, http: //live.zzyxxw.com:85/live/xwzh.m3u8?fujian
福建云霄综合, http: //live.zzyxxw.com:85/live/xwzh.m3u8
甘肃庆阳综合, http: //stream.gsqytv.com.cn/xwzh/sd/live.m3u8
安徽池州公共, http: //cm.wshls.homecdn.com/live/4abdf.m3u8
陕西安康公共, http: //mmitv.top/test/tianma.php?id=akgg
四川巴中综合, http: //ocj2.kksmg.com/ocj1/ocj1.m3u8
福建建宁综合, https: //p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
广东深圳都市, http: //livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8
广西影视, http: //116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西综艺, http: //116.9.204.242:9901/tsfile/live/0125_1.m3u8
福建石狮综合, http: //218.106.152.196/lsdream/MO13IYx/2000/live.m3u8?zfud
广西都市, http: //116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西南宁影视娱乐, http: //hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
福建永安综合, http: //218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
福建霞浦公共, http: //218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
福建永安综合, http: //218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8?fujian
福建霞浦综合, http: //218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8?zfud
广西新闻, http: //116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西贺州, http: //zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8
广西新闻, http: //111.59.63.32:9901/tsfile/live/1007_1.m3u8
